date,open,high,low,close,volume,instrument_key
2025-03-18,309.5,323.05,306.5,316.2,764475.0,NSE_EQ|INE228A01035
2025-03-19,322.9,330.0,316.75,325.2,982375.0,NSE_EQ|INE228A01035
2025-03-20,325.05,333.0,322.25,328.15,609619.0,NSE_EQ|INE228A01035
2025-03-21,328.15,343.0,326.4,339.9,914717.0,NSE_EQ|INE228A01035
2025-03-24,342.85,344.85,333.4,339.65,820111.0,NSE_EQ|INE228A01035
2025-03-25,344.45,344.45,336.0,338.05,499599.0,NSE_EQ|INE228A01035
2025-03-26,338.2,349.0,335.3,347.4,741820.0,NSE_EQ|INE228A01035
2025-03-27,347.4,349.95,336.05,341.3,695173.0,NSE_EQ|INE228A01035
2025-03-28,341.75,345.9,334.5,337.35,264868.0,NSE_EQ|INE228A01035
2025-04-01,338.95,341.85,330.15,334.0,1339766.0,NSE_EQ|INE228A01035
2025-04-02,337.25,338.25,329.15,332.75,158820.0,NSE_EQ|INE228A01035
2025-04-03,331.9,338.0,329.05,330.25,1952752.0,NSE_EQ|INE228A01035
2025-04-04,329.75,330.0,315.2,323.95,323642.0,NSE_EQ|INE228A01035
2025-04-07,300.0,305.9,294.0,300.35,490527.0,NSE_EQ|INE228A01035
2025-04-08,306.25,312.1,295.45,299.95,604041.0,NSE_EQ|INE228A01035
2025-04-09,300.15,302.0,295.25,298.15,153713.0,NSE_EQ|INE228A01035
2025-04-11,304.25,309.4,302.2,306.1,450194.0,NSE_EQ|INE228A01035
2025-04-15,314.9,315.95,308.7,313.2,353174.0,NSE_EQ|INE228A01035
2025-04-16,314.45,324.9,311.15,320.6,435407.0,NSE_EQ|INE228A01035
2025-04-17,319.9,320.5,309.9,311.15,1045212.0,NSE_EQ|INE228A01035
2025-04-21,312.0,315.85,309.45,312.7,240397.0,NSE_EQ|INE228A01035
2025-04-22,315.0,318.95,310.0,311.65,331397.0,NSE_EQ|INE228A01035
2025-04-23,316.3,318.2,304.1,305.7,558659.0,NSE_EQ|INE228A01035
2025-04-24,309.9,310.9,304.25,305.65,335150.0,NSE_EQ|INE228A01035
2025-04-25,304.9,308.0,290.1,298.2,933146.0,NSE_EQ|INE228A01035
2025-04-28,298.0,299.7,293.0,293.6,280200.0,NSE_EQ|INE228A01035
2025-04-29,294.6,299.35,292.5,294.0,218821.0,NSE_EQ|INE228A01035
2025-04-30,294.4,296.15,285.6,289.25,531992.0,NSE_EQ|INE228A01035
2025-05-02,289.8,307.0,285.4,303.25,870022.0,NSE_EQ|INE228A01035
2025-05-05,303.0,303.0,295.55,299.45,381746.0,NSE_EQ|INE228A01035
2025-05-06,297.0,302.65,296.8,298.55,349036.0,NSE_EQ|INE228A01035
2025-05-07,295.3,309.8,294.1,305.7,978029.0,NSE_EQ|INE228A01035
2025-05-08,309.0,310.2,300.0,305.7,454103.0,NSE_EQ|INE228A01035
2025-05-09,294.7,303.4,293.5,296.35,278168.0,NSE_EQ|INE228A01035
2025-05-12,304.95,314.0,304.55,310.45,439568.0,NSE_EQ|INE228A01035
2025-05-13,306.0,311.3,302.5,308.35,477296.0,NSE_EQ|INE228A01035
2025-05-14,309.1,314.9,308.0,311.65,271890.0,NSE_EQ|INE228A01035
2025-05-15,311.7,316.4,309.3,311.8,358571.0,NSE_EQ|INE228A01035
2025-05-16,313.0,314.8,306.1,311.6,500974.0,NSE_EQ|INE228A01035
2025-05-19,312.95,339.95,309.15,334.85,4983738.0,NSE_EQ|INE228A01035
2025-05-20,336.95,339.15,329.1,334.1,744368.0,NSE_EQ|INE228A01035
2025-05-21,335.0,335.5,321.15,323.55,771013.0,NSE_EQ|INE228A01035
2025-05-22,323.55,327.1,317.5,324.55,792876.0,NSE_EQ|INE228A01035
2025-05-23,324.55,330.0,322.2,325.2,558615.0,NSE_EQ|INE228A01035
2025-05-26,323.6,328.8,314.15,317.15,1063190.0,NSE_EQ|INE228A01035
2025-05-27,318.65,322.35,315.75,316.8,350882.0,NSE_EQ|INE228A01035
2025-05-28,318.25,318.7,310.6,312.1,384371.0,NSE_EQ|INE228A01035
2025-05-29,313.95,317.05,309.0,310.25,497640.0,NSE_EQ|INE228A01035
2025-05-30,310.35,312.45,308.55,310.0,475310.0,NSE_EQ|INE228A01035
2025-06-02,310.0,314.0,306.25,307.9,538611.0,NSE_EQ|INE228A01035
2025-06-03,308.7,315.0,308.7,312.3,454686.0,NSE_EQ|INE228A01035
2025-06-04,314.9,315.0,306.0,307.15,399225.0,NSE_EQ|INE228A01035
2025-06-05,308.3,311.15,305.2,306.4,737277.0,NSE_EQ|INE228A01035
2025-06-06,307.85,310.75,305.1,306.15,327805.0,NSE_EQ|INE228A01035
2025-06-09,308.9,319.9,305.3,316.95,1257673.0,NSE_EQ|INE228A01035
2025-06-10,318.25,318.7,306.8,308.45,599336.0,NSE_EQ|INE228A01035
2025-06-11,309.9,316.9,306.55,313.75,1409481.0,NSE_EQ|INE228A01035
2025-06-12,314.7,314.7,306.8,309.8,732033.0,NSE_EQ|INE228A01035
2025-06-13,303.05,310.8,303.05,307.45,883279.0,NSE_EQ|INE228A01035
2025-06-16,308.6,316.0,302.3,308.15,729224.0,NSE_EQ|INE228A01035
2025-06-17,308.15,312.95,306.55,310.85,1410464.0,NSE_EQ|INE228A01035
2025-06-18,310.2,313.75,307.1,311.95,805974.0,NSE_EQ|INE228A01035
2025-06-19,312.0,312.1,308.6,311.0,946166.0,NSE_EQ|INE228A01035
2025-06-20,310.0,319.0,307.55,315.0,1732150.0,NSE_EQ|INE228A01035
2025-06-23,311.3,314.45,308.85,310.15,643761.0,NSE_EQ|INE228A01035
2025-06-24,313.25,338.25,313.25,332.05,9999026.0,NSE_EQ|INE228A01035
2025-06-25,333.1,341.6,332.0,336.3,1596477.0,NSE_EQ|INE228A01035
2025-06-26,337.95,349.0,332.05,345.8,1622410.0,NSE_EQ|INE228A01035
2025-06-27,347.0,361.45,343.55,355.55,2013593.0,NSE_EQ|INE228A01035
2025-06-30,358.35,368.7,354.25,366.6,745557.0,NSE_EQ|INE228A01035
2025-07-01,365.65,367.5,356.75,364.65,550795.0,NSE_EQ|INE228A01035
2025-07-02,364.65,365.4,357.75,362.95,404774.0,NSE_EQ|INE228A01035
2025-07-03,363.55,377.25,362.0,371.85,1190151.0,NSE_EQ|INE228A01035
2025-07-04,372.9,374.8,365.2,370.3,451791.0,NSE_EQ|INE228A01035
2025-07-07,367.0,377.55,362.5,374.75,566524.0,NSE_EQ|INE228A01035
2025-07-08,373.65,376.7,370.1,375.05,401590.0,NSE_EQ|INE228A01035
2025-07-09,372.0,376.0,366.2,368.05,228865.0,NSE_EQ|INE228A01035
2025-07-10,367.0,374.05,365.2,366.45,167518.0,NSE_EQ|INE228A01035
2025-07-11,366.45,372.75,365.35,370.45,248062.0,NSE_EQ|INE228A01035
2025-07-14,371.7,391.8,367.6,389.6,1995415.0,NSE_EQ|INE228A01035
2025-07-15,391.5,398.25,388.25,390.35,941094.0,NSE_EQ|INE228A01035
2025-07-16,390.75,393.2,380.2,381.65,352395.0,NSE_EQ|INE228A01035
2025-07-17,382.9,390.0,382.3,386.35,379020.0,NSE_EQ|INE228A01035
2025-07-18,385.1,386.75,378.3,381.4,189098.0,NSE_EQ|INE228A01035
2025-07-21,381.35,386.7,377.7,383.3,263030.0,NSE_EQ|INE228A01035
2025-07-22,383.6,386.3,379.5,380.3,220466.0,NSE_EQ|INE228A01035
2025-07-23,381.0,383.6,374.0,381.1,178380.0,NSE_EQ|INE228A01035
2025-07-24,379.2,382.9,375.25,375.95,127436.0,NSE_EQ|INE228A01035
2025-07-25,372.6,377.05,366.1,367.7,234926.0,NSE_EQ|INE228A01035
2025-07-28,367.6,369.2,358.0,365.0,199562.0,NSE_EQ|INE228A01035
2025-07-29,365.95,383.0,364.55,378.5,1002949.0,NSE_EQ|INE228A01035
2025-07-30,381.5,388.7,376.7,378.1,369788.0,NSE_EQ|INE228A01035
2025-07-31,373.0,383.8,369.95,377.65,333216.0,NSE_EQ|INE228A01035
2025-08-01,377.65,379.8,365.0,368.15,212452.0,NSE_EQ|INE228A01035
2025-08-04,368.15,370.1,363.1,367.35,149966.0,NSE_EQ|INE228A01035
2025-08-05,367.0,376.8,364.4,366.5,223179.0,NSE_EQ|INE228A01035
2025-08-06,367.9,372.9,356.0,357.65,443912.0,NSE_EQ|INE228A01035
2025-08-07,357.85,358.7,345.55,350.85,255125.0,NSE_EQ|INE228A01035
2025-08-08,350.85,353.4,337.8,340.3,125090.0,NSE_EQ|INE228A01035
2025-08-11,337.95,343.45,333.6,339.5,662069.0,NSE_EQ|INE228A01035
2025-08-12,342.0,355.9,339.8,350.2,510763.0,NSE_EQ|INE228A01035
2025-08-13,348.9,352.5,337.35,347.65,506303.0,NSE_EQ|INE228A01035
2025-08-14,348.0,356.95,341.35,354.15,387213.0,NSE_EQ|INE228A01035
2025-08-18,354.15,370.0,348.65,366.8,384237.0,NSE_EQ|INE228A01035
2025-08-19,366.8,374.35,364.5,371.15,638706.0,NSE_EQ|INE228A01035
2025-08-20,371.0,374.35,362.55,364.1,589504.0,NSE_EQ|INE228A01035
2025-08-21,364.0,369.8,363.5,368.15,457410.0,NSE_EQ|INE228A01035
2025-08-22,368.15,386.5,366.85,377.0,740640.0,NSE_EQ|INE228A01035
2025-08-25,377.0,390.0,373.1,388.1,1496369.0,NSE_EQ|INE228A01035
2025-08-26,382.3,395.8,381.15,386.55,804844.0,NSE_EQ|INE228A01035
2025-08-28,382.05,390.0,378.35,384.35,473015.0,NSE_EQ|INE228A01035
2025-08-29,385.0,390.0,378.6,381.5,232117.0,NSE_EQ|INE228A01035
2025-09-01,381.05,398.9,380.45,388.5,872427.0,NSE_EQ|INE228A01035
2025-09-02,389.0,389.9,379.1,382.75,261706.0,NSE_EQ|INE228A01035
2025-09-03,384.0,386.1,374.35,376.0,286892.0,NSE_EQ|INE228A01035
2025-09-04,379.3,383.0,374.0,381.25,280231.0,NSE_EQ|INE228A01035
2025-09-05,382.0,387.6,378.0,381.95,256456.0,NSE_EQ|INE228A01035
2025-09-08,382.9,387.35,379.0,382.5,162733.0,NSE_EQ|INE228A01035
2025-09-09,387.05,390.0,380.3,388.7,563304.0,NSE_EQ|INE228A01035
2025-09-10,396.0,396.0,380.5,384.15,544824.0,NSE_EQ|INE228A01035
2025-09-11,385.0,388.5,381.8,383.55,155814.0,NSE_EQ|INE228A01035
2025-09-12,384.75,392.0,381.5,387.25,288114.0,NSE_EQ|INE228A01035
2025-09-15,387.0,396.0,379.05,386.65,436488.0,NSE_EQ|INE228A01035
2025-09-16,386.5,413.5,385.1,407.1,5066472.0,NSE_EQ|INE228A01035
2025-09-17,409.0,411.25,401.0,402.15,991609.0,NSE_EQ|INE228A01035
2025-09-18,402.8,419.35,398.1,415.85,3188177.0,NSE_EQ|INE228A01035
2025-09-19,417.1,429.4,412.45,426.55,2531058.0,NSE_EQ|INE228A01035
2025-09-22,424.0,439.7,421.85,431.85,1870139.0,NSE_EQ|INE228A01035
2025-09-23,432.0,453.0,426.5,442.75,2659706.0,NSE_EQ|INE228A01035
2025-09-24,444.0,449.0,440.0,445.95,941692.0,NSE_EQ|INE228A01035
2025-09-25,445.0,451.5,435.8,448.7,941508.0,NSE_EQ|INE228A01035
2025-09-26,446.05,454.3,442.1,448.9,911310.0,NSE_EQ|INE228A01035
2025-09-29,451.15,481.9,451.15,476.45,4223294.0,NSE_EQ|INE228A01035
2025-09-30,474.0,478.4,455.1,459.35,1138216.0,NSE_EQ|INE228A01035
2025-10-01,459.35,469.25,443.85,452.75,841986.0,NSE_EQ|INE228A01035
2025-10-03,453.0,463.9,450.0,462.4,572542.0,NSE_EQ|INE228A01035
2025-10-06,464.85,465.7,449.1,450.85,489397.0,NSE_EQ|INE228A01035
2025-10-07,451.0,459.35,447.65,450.85,375546.0,NSE_EQ|INE228A01035
2025-10-08,450.6,457.1,444.0,446.1,416634.0,NSE_EQ|INE228A01035
2025-10-09,448.7,485.9,446.85,481.6,8799361.0,NSE_EQ|INE228A01035
2025-10-10,475.0,488.35,466.0,469.65,2079302.0,NSE_EQ|INE228A01035
2025-10-13,465.0,468.9,457.0,458.3,383141.0,NSE_EQ|INE228A01035
2025-10-14,458.5,486.0,454.4,480.4,1269304.0,NSE_EQ|INE228A01035
2025-10-15,480.0,482.0,467.45,469.4,499366.0,NSE_EQ|INE228A01035
2025-10-16,471.9,475.65,466.0,468.3,270646.0,NSE_EQ|INE228A01035
2025-10-17,467.2,472.85,453.4,455.3,304900.0,NSE_EQ|INE228A01035
2025-10-20,455.3,459.7,449.0,453.9,313211.0,NSE_EQ|INE228A01035
2025-10-21,453.9,465.8,453.9,460.05,99167.0,NSE_EQ|INE228A01035
2025-10-23,460.15,461.5,452.0,458.15,232482.0,NSE_EQ|INE228A01035
2025-10-24,461.55,461.55,445.35,448.4,362255.0,NSE_EQ|INE228A01035
2025-10-27,447.5,457.5,436.0,455.8,1170724.0,NSE_EQ|INE228A01035
2025-10-28,455.55,470.85,453.85,463.35,503393.0,NSE_EQ|INE228A01035
2025-10-29,463.0,470.5,459.1,462.5,283152.0,NSE_EQ|INE228A01035
2025-10-30,464.95,467.0,457.3,459.85,186931.0,NSE_EQ|INE228A01035
2025-10-31,457.85,470.8,456.0,464.85,489816.0,NSE_EQ|INE228A01035
2025-11-03,463.7,480.0,458.0,478.25,1100670.0,NSE_EQ|INE228A01035
2025-11-04,479.95,480.5,468.65,474.2,1290498.0,NSE_EQ|INE228A01035
2025-11-06,478.7,478.7,457.2,464.0,601880.0,NSE_EQ|INE228A01035
2025-11-07,461.45,477.0,454.2,472.45,420833.0,NSE_EQ|INE228A01035
2025-11-10,473.0,497.1,470.0,481.3,2728272.0,NSE_EQ|INE228A01035
2025-11-11,480.75,481.3,456.85,469.5,750615.0,NSE_EQ|INE228A01035
2025-11-12,470.0,472.3,461.25,467.6,550255.0,NSE_EQ|INE228A01035
2025-11-13,467.45,468.65,443.8,448.15,507630.0,NSE_EQ|INE228A01035
2025-11-14,451.0,466.5,448.35,459.55,613667.0,NSE_EQ|INE228A01035
2025-11-17,460.9,468.0,447.5,449.9,516807.0,NSE_EQ|INE228A01035
2025-11-18,453.25,459.7,450.35,452.45,372912.0,NSE_EQ|INE228A01035
2025-11-19,452.45,459.7,447.35,448.9,215933.0,NSE_EQ|INE228A01035
2025-11-20,450.0,454.4,435.0,438.9,381553.0,NSE_EQ|INE228A01035
2025-11-21,436.45,437.95,427.25,432.3,560471.0,NSE_EQ|INE228A01035
2025-11-24,429.95,430.0,411.55,416.9,1620674.0,NSE_EQ|INE228A01035
2025-11-25,419.15,424.9,410.5,412.55,694552.0,NSE_EQ|INE228A01035
2025-11-26,412.55,428.1,412.55,425.55,305480.0,NSE_EQ|INE228A01035
2025-11-27,426.0,428.9,416.55,421.35,213238.0,NSE_EQ|INE228A01035
2025-11-28,421.65,434.0,419.2,427.9,743849.0,NSE_EQ|INE228A01035
2025-12-01,426.0,426.8,417.0,422.85,376916.0,NSE_EQ|INE228A01035
2025-12-02,422.75,428.55,418.05,426.25,482721.0,NSE_EQ|INE228A01035
