date,open,high,low,close,volume,instrument_key
2025-03-18,168.2,179.0,167.4,177.75,10016596.0,NSE_EQ|INE379A01028
2025-03-19,179.85,189.74,178.63,184.19,15741127.0,NSE_EQ|INE379A01028
2025-03-20,186.4,187.0,181.85,183.24,10304144.0,NSE_EQ|INE379A01028
2025-03-21,184.0,204.51,181.9,198.89,75532514.0,NSE_EQ|INE379A01028
2025-03-24,193.98,197.99,190.93,195.48,19083033.0,NSE_EQ|INE379A01028
2025-03-25,196.7,201.77,195.5,196.11,14609591.0,NSE_EQ|INE379A01028
2025-03-26,197.0,197.94,190.05,191.02,5803551.0,NSE_EQ|INE379A01028
2025-03-27,191.0,197.9,190.4,194.61,6819085.0,NSE_EQ|INE379A01028
2025-03-28,197.0,205.8,195.61,197.51,13958181.0,NSE_EQ|INE379A01028
2025-04-01,197.01,213.3,196.15,210.38,17676639.0,NSE_EQ|INE379A01028
2025-04-02,209.82,210.0,202.21,206.43,13413653.0,NSE_EQ|INE379A01028
2025-04-03,204.9,209.4,203.2,206.99,8319028.0,NSE_EQ|INE379A01028
2025-04-04,206.01,206.99,198.7,200.42,9074967.0,NSE_EQ|INE379A01028
2025-04-07,186.5,197.21,185.22,195.75,12234032.0,NSE_EQ|INE379A01028
2025-04-08,200.85,202.0,192.31,192.73,10617094.0,NSE_EQ|INE379A01028
2025-04-09,193.0,194.7,190.53,192.03,6995117.0,NSE_EQ|INE379A01028
2025-04-11,195.1,201.4,193.4,200.12,8794778.0,NSE_EQ|INE379A01028
2025-04-15,205.0,205.0,200.56,201.5,7415929.0,NSE_EQ|INE379A01028
2025-04-16,202.0,204.7,199.5,200.22,6538524.0,NSE_EQ|INE379A01028
2025-04-17,200.58,204.32,198.25,200.7,6981177.0,NSE_EQ|INE379A01028
2025-04-21,203.5,207.6,201.75,204.1,14179951.0,NSE_EQ|INE379A01028
2025-04-22,205.9,208.5,203.1,205.04,12623624.0,NSE_EQ|INE379A01028
2025-04-23,207.0,207.74,197.6,199.88,14254202.0,NSE_EQ|INE379A01028
2025-04-24,200.3,202.38,199.11,200.38,6744294.0,NSE_EQ|INE379A01028
2025-04-25,200.81,201.23,191.8,195.18,9568484.0,NSE_EQ|INE379A01028
2025-04-28,195.0,199.8,193.3,197.85,4589735.0,NSE_EQ|INE379A01028
2025-04-29,198.78,199.81,195.16,198.5,3391809.0,NSE_EQ|INE379A01028
2025-04-30,197.99,197.99,193.01,194.43,5144497.0,NSE_EQ|INE379A01028
2025-05-02,194.53,195.76,191.58,193.23,4658080.0,NSE_EQ|INE379A01028
2025-05-05,194.9,199.87,193.78,197.71,4618587.0,NSE_EQ|INE379A01028
2025-05-06,198.5,200.75,191.0,192.25,6635585.0,NSE_EQ|INE379A01028
2025-05-07,189.0,194.51,189.0,191.54,4519982.0,NSE_EQ|INE379A01028
2025-05-08,192.5,193.64,186.0,186.48,6067971.0,NSE_EQ|INE379A01028
2025-05-09,181.6,184.6,179.06,182.95,7078499.0,NSE_EQ|INE379A01028
2025-05-12,194.69,198.9,192.02,198.3,7484926.0,NSE_EQ|INE379A01028
2025-05-13,198.3,200.4,197.0,198.35,4142895.0,NSE_EQ|INE379A01028
