date,close,instrument_key
2025-03-18,88.95,NSE_EQ|INE160A01022
2025-03-19,91.02,NSE_EQ|INE160A01022
2025-03-20,91.3,NSE_EQ|INE160A01022
2025-03-21,93.14,NSE_EQ|INE160A01022
2025-03-24,95.93,NSE_EQ|INE160A01022
2025-03-25,93.81,NSE_EQ|INE160A01022
2025-03-26,92.86,NSE_EQ|INE160A01022
2025-03-27,96.41,NSE_EQ|INE160A01022
2025-03-28,96.13,NSE_EQ|INE160A01022
2025-04-01,96.24,NSE_EQ|INE160A01022
2025-04-02,97.34,NSE_EQ|INE160A01022
2025-04-03,99.0,NSE_EQ|INE160A01022
2025-04-04,96.61,NSE_EQ|INE160A01022
2025-04-07,94.92,NSE_EQ|INE160A01022
2025-04-08,96.91,NSE_EQ|INE160A01022
2025-04-09,95.76,NSE_EQ|INE160A01022
2025-04-11,96.08,NSE_EQ|INE160A01022
2025-04-15,96.59,NSE_EQ|INE160A01022
2025-04-16,98.83,NSE_EQ|INE160A01022
2025-04-17,99.5,NSE_EQ|INE160A01022
2025-04-21,102.3,NSE_EQ|INE160A01022
2025-04-22,103.38,NSE_EQ|INE160A01022
2025-04-23,103.01,NSE_EQ|INE160A01022
2025-04-24,102.7,NSE_EQ|INE160A01022
2025-04-25,99.29,NSE_EQ|INE160A01022
2025-04-28,102.17,NSE_EQ|INE160A01022
2025-04-29,102.63,NSE_EQ|INE160A01022
2025-04-30,100.21,NSE_EQ|INE160A01022
2025-05-02,99.72,NSE_EQ|INE160A01022
2025-05-05,99.4,NSE_EQ|INE160A01022
2025-05-06,94.47,NSE_EQ|INE160A01022
2025-05-07,94.25,NSE_EQ|INE160A01022
2025-05-08,91.36,NSE_EQ|INE160A01022
2025-05-09,91.97,NSE_EQ|INE160A01022
2025-05-12,95.78,NSE_EQ|INE160A01022
2025-05-13,97.68,NSE_EQ|INE160A01022
2025-05-14,97.88,NSE_EQ|INE160A01022
2025-05-15,98.32,NSE_EQ|INE160A01022
2025-05-16,98.91,NSE_EQ|INE160A01022
2025-05-19,100.91,NSE_EQ|INE160A01022
2025-05-20,100.49,NSE_EQ|INE160A01022
2025-05-21,101.9,NSE_EQ|INE160A01022
2025-05-22,100.37,NSE_EQ|INE160A01022
2025-05-23,100.38,NSE_EQ|INE160A01022
2025-05-26,100.96,NSE_EQ|INE160A01022
2025-05-27,102.02,NSE_EQ|INE160A01022
2025-05-28,102.29,NSE_EQ|INE160A01022
2025-05-29,102.31,NSE_EQ|INE160A01022
2025-05-30,105.82,NSE_EQ|INE160A01022
2025-06-02,108.46,NSE_EQ|INE160A01022
2025-06-03,109.44,NSE_EQ|INE160A01022
2025-06-04,109.54,NSE_EQ|INE160A01022
2025-06-05,109.02,NSE_EQ|INE160A01022
2025-06-06,110.18,NSE_EQ|INE160A01022
2025-06-09,112.2,NSE_EQ|INE160A01022
2025-06-10,111.77,NSE_EQ|INE160A01022
2025-06-11,110.3,NSE_EQ|INE160A01022
2025-06-12,108.02,NSE_EQ|INE160A01022
2025-06-13,106.61,NSE_EQ|INE160A01022
2025-06-16,106.79,NSE_EQ|INE160A01022
2025-06-17,105.88,NSE_EQ|INE160A01022
2025-06-18,105.48,NSE_EQ|INE160A01022
2025-06-19,102.98,NSE_EQ|INE160A01022
2025-06-20,103.04,NSE_EQ|INE160A01022
2025-06-23,103.91,NSE_EQ|INE160A01022
2025-06-24,105.22,NSE_EQ|INE160A01022
2025-06-25,105.94,NSE_EQ|INE160A01022
2025-06-26,106.25,NSE_EQ|INE160A01022
2025-06-27,106.34,NSE_EQ|INE160A01022
2025-06-30,110.5,NSE_EQ|INE160A01022
2025-07-01,113.07,NSE_EQ|INE160A01022
2025-07-02,113.85,NSE_EQ|INE160A01022
2025-07-03,110.23,NSE_EQ|INE160A01022
2025-07-04,110.85,NSE_EQ|INE160A01022
2025-07-07,112.51,NSE_EQ|INE160A01022
2025-07-08,112.01,NSE_EQ|INE160A01022
2025-07-09,111.0,NSE_EQ|INE160A01022
2025-07-10,109.76,NSE_EQ|INE160A01022
2025-07-11,110.21,NSE_EQ|INE160A01022
2025-07-14,110.72,NSE_EQ|INE160A01022
2025-07-15,112.24,NSE_EQ|INE160A01022
2025-07-16,114.97,NSE_EQ|INE160A01022
2025-07-17,113.79,NSE_EQ|INE160A01022
2025-07-18,113.35,NSE_EQ|INE160A01022
2025-07-21,112.6,NSE_EQ|INE160A01022
2025-07-22,109.33,NSE_EQ|INE160A01022
2025-07-23,109.92,NSE_EQ|INE160A01022
2025-07-24,110.67,NSE_EQ|INE160A01022
2025-07-25,108.41,NSE_EQ|INE160A01022
2025-07-28,106.79,NSE_EQ|INE160A01022
2025-07-29,109.29,NSE_EQ|INE160A01022
2025-07-30,108.1,NSE_EQ|INE160A01022
2025-07-31,105.38,NSE_EQ|INE160A01022
2025-08-01,103.18,NSE_EQ|INE160A01022
2025-08-04,104.66,NSE_EQ|INE160A01022
2025-08-05,103.66,NSE_EQ|INE160A01022
2025-08-06,103.83,NSE_EQ|INE160A01022
2025-08-07,104.69,NSE_EQ|INE160A01022
2025-08-08,103.95,NSE_EQ|INE160A01022
2025-08-11,106.54,NSE_EQ|INE160A01022
